URL;Post ID;Deepest category URL
https://www.popsci.com/gear/prime-day-roborock-s7-max-ultra-robot-vacuum-deal-2023/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/gear/early-black-friday-computer-deals/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/gear/best-sock-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/gear/best-subscriptions-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/gear/apple-tv-4k-2022-review/;301;https://www.popsci.com/category/home-theater/
https://www.popsci.com/gear/best-practical-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/best-fitness-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/best-home-fitness-equipment/;301;https://www.popsci.com/category/fitness-gear/
https://www.popsci.com/reviews/best-home-workout-equipment/;301;https://www.popsci.com/category/fitness-gear/
https://www.popsci.com/gear/best-early-black-friday-deals/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/story/blogs/gift-guides/gifts-that-get-better-as-they-age/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/gear/google-pixel-7-pro-review/;301;https://www.popsci.com/category/phones/
https://www.popsci.com/shop/best-silicone-baking-sheets/;301;https://www.popsci.com/category/home/
https://www.popsci.com/reviews/skullcandy-hesh-anc-headphones/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/gear/amazon-early-access-musical-instruments-deals/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/gear/amazon-prime-early-access-tv-deals/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/gear/sony-mdr-mv1-spatial-audio-headphones-preview/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/gear/amazon-prime-early-access-sale-modems-and-routers/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/story/diy/smart-lights-guide/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/gear/focal-bathys-wireless-headphones-review/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/gear/barnes-and-noble-book-haul-sale/;301;https://www.popsci.com/category/tablets/
https://www.popsci.com/gear/beyerdynamic-february-audio-deal/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/gear/aiaiai-tma-2-studio-wireless-headphones-review/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/technology/thermometers-without-mercury/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/gear/joue-play-midi-controller-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/gear/delonghi-espresso-machine-deal-amazon-black-friday-2023/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/best-long-underwear/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/gear/apple-airpods-pro-2-review/;301;https://www.popsci.com/category/earbuds/
https://www.popsci.com/story/shop/flying-toys-for-kids/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/gear/logitech-for-creators-blue-sona-litra-beam/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/gear/apple-watch-series-8-review/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/best-sleeping-bags/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/story/reviews/best-desk-organizer/;301;https://www.popsci.com/category/home/
https://www.popsci.com/gifts-for-someone-you-just-met/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/best-budget-headphones/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/environment/promesa-board-game-puerto-rico/;301;https://www.popsci.com/category/weather/
https://www.popsci.com/reviews/dyson-cordless-vacuum-deal/;301;https://www.popsci.com/category/home-theater/
https://www.popsci.com/great-laptop-sleeves-cases/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/gear/ryobi-craftsman-dewalt-3m-amazon-christmas-tools-deal-2023/;301;https://www.popsci.com/category/home/
https://www.popsci.com/gear/apple-watch-ultra-features/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/dinosaur-gifts/;301;https://www.popsci.com/category/dinosaurs/
https://www.popsci.com/gear/sony-inzone-h9-review/;301;https://www.popsci.com/category/pc-gaming/
https://www.popsci.com/gear/samsung-galaxy-buds2-pro-review/;301;https://www.popsci.com/category/earbuds/
https://www.popsci.com/reviews/sale-tcl-qled-smart-google-tv/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/gear/samsung-galaxy-z-fold4-review/;301;https://www.popsci.com/category/tablets/
https://www.popsci.com/diy/audio-editing-apps/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/gear/acer-predator-xb3-gaming-monitor-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/story/shop/mini-circular-saws/;301;https://www.popsci.com/category/home/
https://www.popsci.com/story/shop/best-swimming-goggles/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/story/shop/best-cookware-sets/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/reviews/treblab-hd77-review/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/reviews/fluance-ai41-review/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/gear/best-memorial-day-amazon-grill-deals-2023/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/gear/apple-macbook-air-m2-review/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/gear/msi-immerse-gv60-mic-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/use-ipad-as-laptop/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/diy/how-to-voice-control-sonos/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/gear/garmin-valentines-day-sale/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/story/shop/disposable-cameras/;301;https://www.popsci.com/category/cameras/
https://www.popsci.com/gear/l-acoustics-l-isa-studio-review/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/story/technology/apple-airpods-max-headphones/;301;https://www.popsci.com/category/earbuds/
https://www.popsci.com/best-diy-kits-to-give-as-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/story/reviews/best-gaming-chair/;301;https://www.popsci.com/category/pc-gaming/
https://www.popsci.com/diy/tech-gadgets-for-remote-caretakers/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/gear/goal-zero-yeti-1000-core-review/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/diy/connect-bluetooth-headphones-to-smartwatch/;301;https://www.popsci.com/category/earbuds/
https://www.popsci.com/story/reviews/best-computer-speakers/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/story/reviews/best-laser-printer/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/story/reviews/best-desk-chair/;301;https://www.popsci.com/category/home/
https://www.popsci.com/gear/best-laptops-under-500/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/best-home-seltzer-soda-makers/;301;https://www.popsci.com/category/home/
https://www.popsci.com/you-can-now-download-tamagotchi-your-apple-watch/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/reviews/traeger-ironwood-885-review/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/gear/best-web-hosting-services/;301;https://www.popsci.com/category/internet/
https://www.popsci.com/story/diy/phone-calls-from-any-device/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/technology/apple-m1-chip-vulnerability-pacman/;301;https://www.popsci.com/category/security/
https://www.popsci.com/gear/best-backup-software/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/gear/best-scheduling-software/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/story/gadgets/brava-countertop-smart-oven/;301;https://www.popsci.com/category/appliances/
https://www.popsci.com/story/shop/best-sci-fi-graphic-novels/;301;https://www.popsci.com/category/science-fiction/
https://www.popsci.com/gear/best-gaming-deals-playstation-xbox-nintendo-cyber-monday-2023/;301;https://www.popsci.com/category/pc-gaming/
https://www.popsci.com/gear/best-lenovo-laptops/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/technology/television-invention/;301;https://www.popsci.com/category/home-theater/
https://www.popsci.com/space/gladys-west-profile/;301;https://www.popsci.com/category/space/
https://www.popsci.com/story/shop/best-trowels/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/gear/early-black-friday-3d-printer-deals/;301;https://www.popsci.com/category/projects/
https://www.popsci.com/reviews/akg-ara-usb-mic-review/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/story/reviews/best-birthday-gifts-for-sister/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/keychron-q2-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/technology/macintosh-review/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/smart-home-fix-guide/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/reviews/shure-mv7-review/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/technology/cellular-technology-emergence/;301;https://www.popsci.com/category/phones/
https://www.popsci.com/technology/tracking-devices-india/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/reviews/logitech-lift-ergonomic-mouse-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/reviews/best-bluetooth-headphones/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/reviews/how-to-connect-soundbar-to-tv/;301;https://www.popsci.com/category/home-theater/
https://www.popsci.com/reviews/best-keyboards/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/story/reviews/best-xbox-one-accessories/;301;https://www.popsci.com/category/console-gaming/
https://www.popsci.com/reviews/best-laptop-for-college/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/reviews/best-smart-speakers/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/reviews/best-indie-games-on-switch/;301;https://www.popsci.com/category/console-gaming/
https://www.popsci.com/reviews/logitech-pop-keys-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/best-desk-accessories/;301;https://www.popsci.com/category/home/
https://www.popsci.com/sponsored-post/refurbished-apple-gear-sale/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/reviews/best-daw/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/story/reviews/best-dog-products/;301;https://www.popsci.com/category/dogs/
https://www.popsci.com/reviews/best-dj-software/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/reviews/best-cat-toys/;301;https://www.popsci.com/category/cats/
https://www.popsci.com/story/reviews/best-vr-games/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/reviews/best-dog-water-bottle/;301;https://www.popsci.com/category/dogs/
https://www.popsci.com/reviews/best-teeth-whitening-strips/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/reviews/best-cheap-laptops/;301;https://www.popsci.com/category/laptops/
https://www.popsci.com/things-to-keep-you-warm/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/story/reviews/best-vr-headsets/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/reviews/how-to-soundproof-a-room/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/reviews/apple-watch-7-review/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/reviews/best-video-games/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/technology/ces-2022-tvs/;301;https://www.popsci.com/category/televisions/
https://www.popsci.com/reviews/apple-mac-studio-review/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/reviews/ipad-air-2022-review/;301;https://www.popsci.com/category/tablets/
https://www.popsci.com/reviews/how-to-build-mobile-recording-rig/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/reviews/iphone-se-review/;301;https://www.popsci.com/category/phones/
https://www.popsci.com/reviews/best-antivirus-software/;301;https://www.popsci.com/category/security/
https://www.popsci.com/waterproof-gear/;301;https://www.popsci.com/category/outdoor-gear/
https://www.popsci.com/reviews/how-to-back-up-your-iphone/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/phone-settings-improve-mobile-gaming/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/story/diy/best-ereader-guide/;301;https://www.popsci.com/category/tablets/
https://www.popsci.com/reviews/mac-studio-m1-ultra-news/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/reviews/overear-vs-iem-vs-earbuds/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/reviews/pioneer-dj-xdj-rx3-review/;301;https://www.popsci.com/category/audio/
https://www.popsci.com/reviews/samsung-galaxy-z-fold2-review/;301;https://www.popsci.com/category/phones/
https://www.popsci.com/reviews/best-dog-grooming-kit/;301;https://www.popsci.com/category/dogs/
https://www.popsci.com/reviews/ipad-pro-review/;301;https://www.popsci.com/category/tablets/
https://www.popsci.com/best-games-amazon-alexa-google-home/;301;https://www.popsci.com/category/speakers/
https://www.popsci.com/new-uses-for-old-phone-laptop-tablet-device/;301;https://www.popsci.com/category/smart-home/
