URL,Group,Page type,Timeframe,Funnel
https://www.wearethemighty.com/articles/the-us-is-sending-800-million-in-military-assistance-to-ukraine-including-artillery-and-helicopters/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/who-knew-these-top-5-food-chains-were-founded-by-military-veterans/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/marine-veteran-promotes-healing-for-people-and-the-planet-through-fly-fishing/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/us-space-command-confirmed-first-meteor-from-outside-solar-system-hit-earth/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-switchblade-is-one-of-the-deadliest-drones-on-the-modern-battlefield/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/how-this-vet-went-from-the-military-to-millionaire/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-veterans-crisis-line-has-a-new-3-digit-phone-number/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/mayans-mc-season-4-features-veteran-vincent-vargas-in-prominent-role/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/top-gun-2-cast-went-through-legit-military-training-exercises/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/buy-the-armys-new-sig-sauer-rifle/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/yes-putin-is-irl-friends-with-steven-seagal/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/thor-love-thunder-teaser-finally-released/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/a-new-york-businesswoman-is-bringing-clothing-medicine-and-bulletproof-vests-to-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/sig-sauer-won-the-armys-new-rifle-and-machine-gun-contract-for-20-4-million/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/this-is-the-worlds-largest-american-flag/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/bomb-sniffing-hero/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-naval-academy-grad-and-pilot-is-running-for-congress/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-humor/weekly-tiktok-round-up/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/navy-shoots-down-cruise-missile-drone-with-an-electric-laser-in-ground-breaking-first/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/naval-warfare-of-the-future/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-army-is-repainting-its-vehicles-in-europe-from-tan-to-green/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/drug-dog-intercepts-97-pounds-of-fentanyl-at-the-border-in-one-week/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/pentagon-official-praises-spacex-starlinks-ability-to-fight-off-russian-jamming-in-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-milspouse/a-ukrainian-military-spouse-shares-her-story/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/germany-reverses-heavy-weapons-restrictions-to-send-anti-aircraft-guns-to-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/global-tech-firm-mtx-announces-new-partnership-with-gold-star-non-profit-the-unquiet-professional/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/veterans/former-seal-goes-viral-with-strange-dark-mysterious-crime-podcast/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/moon-knight-episode-5-recap-the-asylum/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/meet-the-armed-forces-insurance-2022-military-spouses-of-the-year/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/after-77-years-the-army-returns-a-birthday-cake-they-stole-during-wwii/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/they-adopted-their-daughters-from-ukraine-now-theyre-giving-back/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/quicksink-is-an-anti-ship-bomb-co-developed-by-the-us-air-force-and-us-navy/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/congress-passed-a-lend-lease-act-to-supply-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/space-force-selected-125-proposals-for-its-orbital-prime-space-program/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/the-air-forces-first-new-jet-trainer-in-60-years-pays-tribute-to-the-tuskegee-airmen/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/moon-knight-season-finale-recap/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/forcecon-features-the-first-federally-sanctioned-esports-event-hosted-by-the-air-force/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/this-military-centric-college-discovery-platform-is-a-one-stop-shop-for-education-and-scholarship-information/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/in-the-trenches-kate-mcdonald-tribute/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/decorated-war-hero-justine-constantine-dies-a-nation-mourns/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/these-border-vulnerabilities-are-why-border-patrol-needs-more-applicants/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/how-sleeping-bags-are-rated/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/patron-the-bomb-sniffing-dog-honored-with-medal-by-president-zelenskyy/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/vet-creates-homemade-lincoln-logs-and-donates-to-schools/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/germany-is-providing-its-most-advanced-artillery-ammo-and-training-to-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/top-gun-maverick-is-amazing-spoiler-free-review/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/a-conversation-with-major-fred-galvin-modern-marine-raider-pioneer-and-author-of-a-few-bad-men/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-finnish-brewery-launched-a-nato-themed-beer-to-support-nato-membership/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/russia-only-started-issuing-socks-to-its-soldiers-in-2013/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/one-sheriffs-race-two-instances-of-stolen-valor/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/navy-vet-authors-best-selling-military-series/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/why-proper-civilian-attire-is-still-enforced-on-active-duty/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/why-tropic-thunder-is-still-the-best-military-comedy-of-all-time/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-is-why-green-energy-is-more-important-than-ever-for-military-readiness/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/why-every-american-should-watch-charlie-wilsons-war/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/how-enemy-scientists-made-it-possible-for-the-us-to-win-the-space-race/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/why-russia-could-not-invade-sweden-even-if-sweden-is-not-in-nato/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/russian-forces-abandoned-this-dog-now-hes-serving-with-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/fox-nation-to-commemorate-memorial-day-with-over-the-top-programming/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-milspouse/gold-star-spouse-shares-fallen-green-berets-legacy-of-love/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/air-force-plane-arrives-arrives-with-39-tons-of-baby-formula-from-ramstein-air-base/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-milspouse/how-this-military-spouse-found-her-purpose-in-africa/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/sig-sauer-dominates-us-military-small-arms-with-latest-special-operations-contract/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/find-out-your-call-sign-and-helmet-design-before-you-see-top-gun-maverick/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/veteran-soldier-honors-fallen-spouse/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/project-33-memorial-foundation/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/fox-news-presents-patriotic-themed-lineup-for-memorial-day/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/usaa-brought-top-gun-maverick-to-active-duty-and-veteran-service-members-aboard-uss-intrepid/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/old-guard-soldiers-place-the-flags-at-arlington-national-cemetery-memorial-day-2022/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/how-ukraines-new-us-provided-phoenix-ghost-drones-might-work/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/federal-voting-assistance-program-helps-you-vote-overseas/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/veteran-tickets-foundation-and-merging-vets-and-players-partner-to-serve-the-military-and-veteran-community/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/star-wars-obi-wan-kenobi-episode-1-recap/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/obi-wan-kenobi-episode-2-recap-the-hunt-continues/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/kenobi-episode-3-recap-prequel-fans-rejoice/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-lake-city-army-ammo-plant-is-making-its-first-new-round-in-65-years/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-royal-australian-air-force-covered-the-top-gun-anthem-and-killed-it/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/inaugural-forcecon-event-showcases-all-branches-gaming-skills/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/military-habits-to-change-your-life/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/usaa-celebrates-100th-anniversary-with-traveling-hands-on-innovation-lab/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/dr-seuss-and-other-great-writers-who-served-in-the-armed-forces/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/you-can-fly-the-darkstar-and-other-planes-from-top-gun-maverick-in-ace-combat-7/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/this-is-the-terminator-armored-vehicle-russia-is-using-to-fight-in-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-albanian-assassin-is-as-close-to-a-real-john-wick-as-we-can-get/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/a-ukrainian-soldier-called-a-national-guard-member-during-a-battle-for-help-with-an-anti-tank-missile/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/the-first-film-to-win-an-oscar-for-best-picture-was-this-silent-war-movie-with-a-veteran-cast/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/watch-5-awesome-moments-of-us-presidents-showing-respect-to-troops/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/watch-these-videos-of-the-marine-corps-silent-drill-team-perform-perfectly/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/what-happens-when-a-nuclear-bomb-detonates/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/homeless-to-hero-how-a-young-girl-found-home-in-the-navy/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/these-11-simple-military-hacks-will-make-your-life-way-easier/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-stories/get-pumped-with-this-navy-seal-speech/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/check-out-general-dynamics-teaser-for-the-new-abrams-tank-and-other-next-generation-designs/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-czech-republic-donated-these-iconic-helicopter-gunships-to-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/kenobi-finale-recap-prequel-fans-rejoice/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-funny/christmas-in-july-ultimate-army-fails-compilation-videos/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-german-army-is-selecting-a-new-service-rifle-again/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-army-just-relaxed-its-tattoo-policy/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-lifestyle/monday-motivation-with-coach-pain/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-wreck-of-the-destroyer-escort-that-fought-like-a-battleship-during-wwii-has-been-found/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/how-top-gun-and-pepsi-changed-the-home-video-market/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-trending/the-54th-massachusetts-glory-memorial-was-rededicated-after-it-was-vandalized/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/tuskegee-airman-lt-col-alexander-jefferson-passed-away-at-100/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/the-lt-michael-p-murphy-navy-seal-museum-is-now-open-in-new-york/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/fox-news-independence-day/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/before-top-gun-tony-scott-directed-this-supersonic-saab-commercial/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/level-up-your-monday-with-this-motivational-speech/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/why-ukraine-is-training-18-year-old-drone-pilots/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/this-is-why-amphibious-operations-need-top-level-operational-security/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-funny/watch-cringe-worthy-military-mistakes/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-original-top-gun-stunt-pilot-became-an-astronaut/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-army-awarded-a-1-4-billion-contract-for-its-new-light-tank/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-a-10-refueled-and-rearmed-on-a-public-highway-for-the-first-time/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/pfc-bradford-freeman-the-last-band-of-brothers-soldier-dies-at-97/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/this-is-why-you-cannot-hide-your-heat-signature-like-schwarzenegger-in-predator/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/four-vietnam-veterans-were-awarded-the-medal-of-honor/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-vietnam-vet-has-a-unique-way-of-giving-back/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/read-mark-twains-the-war-prayer/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-humor/funniest-military-vehicle-off-road-fails/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-humor/watch-funny-usmc-moments/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-lifestyle/watch-this-monday-military-motivational-speech/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-british-military-is-training-10000-ukrainian-troops-to-fight-russia/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-air-force-received-its-first-laser-weapons-for-fighter-planes/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-navy-plane-is-a-boeing-737-loaded-with-computers-radar-torpedoes-and-missiles/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/watch-these-combat-veterans-launch-a-comedic-play/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/victorinox-released-a-limited-edition-swiss-army-knife-for-its-125th-anniversary/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/how-civilian-drones-have-had-a-lethal-impact-in-the-ukraine-war/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/how-this-tech-staffing-company-is-investing-heavily-in-veterans/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-us-rocket-artillery-system-is-devastating-russians-in-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-u-s-navys-blue-angels-announced-its-first-female-jet-pilot/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/first-lady-jill-biden-senior-military-leaders-and-academic-experts-headline-military-child-education-coalition-global-summit/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/exclusive-interview-with-new-film-its-vuca-star-mike-schindler/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/military-family-brings-spirit-of-pacific-islander-culture-to-awestruck-audiences/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/the-independence-fund/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/old-salt-coffee/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/small-town-strong/,Non-Membership,Feature,Non-Evergreen,
https://www.wearethemighty.com/featured/this-charity-provides-assistance-dogs-to-vets-active-duty-and-first-responders-free-of-charge/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/russian-vehicles-cannibalized-ukraine-military/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/vietnam-era-army-vet-and-goodfellas-paul-sorvino-dead-at-83/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/after-69-years-korean-war-veterans-memorial-unveiled-on-wars-armistice-d/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/miranda-cosgrove-partners-with-usaa-to-bring-innovation-and-space-camp-to-military-families/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-fbis-golden-chinese-intelligence-asset-was-a-double-agent-the-whole-time/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-army-bought-40-more-m109a7-howitzers-from-bae-for-299-million/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/special-operations-command-selected-its-new-armed-overwatch-plane-with-a-3-billion-contract/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/watch-the-official-trailer-for-korean-war-film-devotion-will-give-you-goosebumps/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/vin-scully-voice-of-the-dodgers-and-navy-veteran-dies-at-94/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/gary-schroen-cias-first-in-afghanistan-after-9-11-dies-at-80/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-air-force-flies-government-officials-in-these-modified-boeing-737s/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/how-faith-family-and-focus-took-this-marine-through-iraq-and-to-the-olympics/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/korean-war-medal-of-honor-recipient-robert-simanek-dies-at-92/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-army-developed-a-human-catapult-to-launch-special-forces-onto-rooftops/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/taps-and-surviving-military-families-to-attend-the-pact-act-signing/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/green-beret-moh/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/warrior-rising/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-navy-heros-descendants-were-baptized-on-the-ship-named-after-him/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/veteran-fund/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-brave/special-forces-veteran/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/rock-the-green-beret/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-armys-chevy-colorado-based-infantry-squad-vehicle-is-getting-a-laser/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/chinas-huge-anti-ship-missile-has-to-be-launched-from-a-aircraft-sling/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/new-amelia-earhart-statue-added-to-us-capitols-statuary-hall-collection/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/bravo-sierra-walmart/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-us-air-force-is-a-partner-on-the-new-boom-supersonic-commercial-jet/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-heroes/first-native-american-woman-in-space/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/greatest-beer-run-ever-trailer-based-on-crazy-true-story/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/why-a-marine-made-the-powerful-drama-dark-winds/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-heroes/remember-wwii-interview/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/an-anti-putin-army-of-russians-may-be-waging-war-against-the-putin-regime/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/bae-won-the-armys-278-million-cold-weather-all-terrain-vehicle-contract/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/the-airbus-zephyr-completed-the-longest-recorded-drone-flight-during-an-army-test/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/combined-arms-brings-military-nonprofit-resources-and-veterans-together-in-one-place/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/ukraines-meme-army-is-taking-on-russias-propaganda-war-and-winning/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/ukraine-is-on-the-offensive-against-the-russian-invasion-of-its-southern-front/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-tactical/russia-buy-weapons-from-north-korea/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/queen-elizabeth-ii-britains-longest-reigning-monarch-dies-at-96/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/this-combat-veteran-made-a-9-11-memorial-out-of-neckties/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/the-story-behind-the-famous-9-11-light-memorial/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/north-korea-nuclear-arsenal/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/ukraine-winter/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/5-new-weapons-ukraine-is-using-against-russia/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/russia-shot-down-two-of-its-own-advanced-fighters-in-two-days/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/ukraine-counter-offensive/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/sdsu-alumni-marine-flyover/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/the-air-force-hired-privately-owned-f-16s-to-train-its-fifth-generation-pilots/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/us-to-return-billions-to-the-afghan-people/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/mvp-film/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/devotion-film-review/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/paddy-the-baddy-takes-on-the-marines/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/the-armenia-azerbaijan-war-explained/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/the-truth-about-north-koreas-offer-to-send-100000-troops-to-ukraine-for-russia/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-fit/austen-alexander-marine-corps-pft/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-sports/marines-challenge-olympic-runner/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/this-badass-pilot-is-the-first-female-f-35-pilot-in-the-air-guard/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-fit/fitness-influencers-take-on-the-marines-in-the-combat-fitness-test/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/hungry-heroes-gets-the-full-explosive-ordnance-disposal-experience-at-29-palms/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/tough-as-nails-visits-camp-pendleton/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-heroes/honoring-the-chosin-few-reunion-in-2022/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/this-army-helicopter-pilot-and-doctor-is-going-to-the-international-space-station/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/last-american-prisoner-in-afghanistan-released/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-tactical/the-sig-sauer-mcx-spear-lt-is-the-light-version-of-the-armys-new-m5-rifle/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/afghan-air-force-aircraft-escaped-the-taliban-and-the-us-is-getting-them-back/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/restoring-honor-and-releasing-the-shame-of-suicide/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-milspouse/marco-polo-military-families/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-tactical/germany-is-sending-these-tough-armored-vehicles-to-ukraine/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/space-force-new-official-song/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/switzerland-just-bought-the-f-35-fifth-generation-fighter/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/articles/these-twin-brothers-served-in-three-wars/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/russias-mobilization-for-the-war-in-ukraine-is-already-backfiring-on-putin/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/intel/4-possible-outcomes-for-russia-and-its-government-if-putins-regime-falls/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-culture/world-war-ii-military-fashion/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-movies/greatest-beer-run-ever-movie/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/featured/fierce-new-book-surrender-is-the-perfect-collection-of-usmc-stories/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/tech/northrop-grumman-and-boom-are-collaborating-on-a-military-version-of-the-overture-supersonic-aircraft/,Non-Membership,News,Non-Evergreen,
https://www.wearethemighty.com/mighty-moments/watch-nasa-crashed-a-spacecraft-into-an-asteroid-in-a-planetary-defense-test/,Non-Membership,News,Non-Evergreen,
